  2.5000001E-04   250.0000             122
         122
  2.5000001E-04  8.7262198E-02
  3.7500000E-04  0.1108450    
  5.0000002E-04  0.1313490    
  6.2499999E-04  0.1498300    
  7.5000001E-04  0.1668440    
  1.0000000E-03  0.1977020    
  1.2500000E-03  0.2255130    
  1.5000000E-03  0.2511130    
  1.7500001E-03  0.2750090    
  2.0000001E-03  0.2975360    
  2.2499999E-03  0.3189300    
  2.4999999E-03  0.3393640    
  3.1250000E-03  0.3870500    
  3.7499999E-03  0.4309200    
  4.3750000E-03  0.4718430    
  4.9999999E-03  0.5103920    
  5.6250002E-03  0.5469730    
  6.2500001E-03  0.5818810    
  6.8750000E-03  0.6153449    
  7.4999998E-03  0.6475410    
  8.7500000E-03  0.7086720    
  9.9999998E-03  0.7661350    
  1.1250000E-02  0.8205349    
  1.2500000E-02  0.8723150    
  1.3750000E-02  0.9218140    
  1.5000000E-02  0.9692960    
  1.6249999E-02   1.014970    
  1.7500000E-02   1.059020    
  1.8750001E-02   1.101570    
  2.0000000E-02   1.142750    
  2.1250000E-02   1.182670    
  2.2500001E-02   1.221400    
  2.3750000E-02   1.259030    
  2.5000000E-02   1.295610    
  3.1250000E-02   1.464770    
  3.7500001E-02   1.614450    
  4.3749999E-02   1.747930    
  5.0000001E-02   1.867430    
  5.6249999E-02   1.974550    
  6.2500000E-02   2.070530    
  6.8750001E-02   2.156400    
  7.5000003E-02   2.232990    
  8.7499999E-02   2.361270    
  0.1000000       2.460470    
  0.1125000       2.534850    
  0.1250000       2.588150    
  0.1375000       2.623600    
  0.1500000       2.644060    
  0.1625000       2.652040    
  0.1750000       2.649710    
  0.1875000       2.638940    
  0.2000000       2.621350    
  0.2125000       2.598300    
  0.2250000       2.570960    
  0.2375000       2.540290    
  0.2500000       2.507100    
  0.3125000       2.323290    
  0.3750000       2.139120    
  0.4375000       1.975670    
  0.5000000       1.832210    
  0.5625000       1.705530    
  0.6250000       1.593020    
  0.6875000       1.492500    
  0.7500000       1.402220    
  0.8750000       1.249150    
   1.000000       1.129690    
   1.125000       1.033370    
   1.250000      0.9538040    
   1.375000      0.8867970    
   1.500000      0.8294870    
   1.625000      0.7798370    
   1.750000      0.7363530    
   1.875000      0.6979170    
   2.000000      0.6636680    
   2.125000      0.6329340    
   2.250000      0.6051840    
   2.375000      0.5799900    
   2.500000      0.5570020    
   3.125000      0.4666260    
   3.750000      0.4032770    
   4.375000      0.3561870    
   5.000000      0.3196880    
   5.625000      0.2904990    
   6.250000      0.2665780    
   6.875000      0.2465880    
   7.500000      0.2296130    
   8.750000      0.2022900    
   10.00000      0.1812090    
   11.25000      0.1644150    
   12.50000      0.1506980    
   13.75000      0.1392680    
   15.00000      0.1295880    
   16.25000      0.1212750    
   17.50000      0.1140550    
   18.75000      0.1077220    
   20.00000      0.1021180    
   21.25000      9.7121499E-02
   22.50000      9.2637703E-02
   23.75000      8.8589899E-02
   25.00000      8.4916301E-02
   31.25000      7.0663698E-02
   37.50000      6.0866002E-02
   43.75000      5.3695202E-02
   50.00000      4.8208199E-02
   56.25000      4.3867901E-02
   62.50000      4.0344801E-02
   68.75000      3.7425600E-02
   75.00000      3.4965601E-02
   87.50000      3.1045299E-02
   100.0000      2.8057000E-02
   112.5000      2.5701700E-02
   125.0000      2.3796301E-02
   137.5000      2.2222700E-02
   150.0000      2.0900801E-02
   162.5000      1.9774700E-02
   175.0000      1.8803900E-02
   187.5000      1.7958401E-02
   200.0000      1.7215401E-02
   212.5000      1.6557600E-02
   225.0000      1.5971100E-02
   237.5000      1.5445100E-02
   250.0000      1.4970801E-02
