  2.5000001E-04   250.0000             122
         122
  2.5000001E-04  1.1497300E-02
  3.7500000E-04  1.4549800E-02
  5.0000002E-04  1.7195400E-02
  6.2499999E-04  1.9574499E-02
  7.5000001E-04  2.1760600E-02
  1.0000000E-03  2.5717000E-02
  1.2500000E-03  2.9274499E-02
  1.5000000E-03  3.2543302E-02
  1.7500001E-03  3.5589900E-02
  2.0000001E-03  3.8458303E-02
  2.2499999E-03  4.1179501E-02
  2.4999999E-03  4.3776002E-02
  3.1250000E-03  4.9827203E-02
  3.7499999E-03  5.5385102E-02
  4.3750000E-03  6.0562998E-02
  4.9999999E-03  6.5435603E-02
  5.6250002E-03  7.0055604E-02
  6.2500001E-03  7.4461505E-02
  6.8750000E-03  7.8682803E-02
  7.4999998E-03  8.2742602E-02
  8.7500000E-03  9.0447798E-02
  9.9999998E-03  9.7688697E-02
  1.1250000E-02  0.1045440    
  1.2500000E-02  0.1110700    
  1.3750000E-02  0.1173120    
  1.5000000E-02  0.1233030    
  1.6249999E-02  0.1290710    
  1.7500000E-02  0.1346380    
  1.8750001E-02  0.1400240    
  2.0000000E-02  0.1452420    
  2.1250000E-02  0.1503070    
  2.2500001E-02  0.1552300    
  2.3750000E-02  0.1600200    
  2.5000000E-02  0.1646870    
  3.1250000E-02  0.1863950    
  3.7500001E-02  0.2058470    
  4.3749999E-02  0.2234630    
  5.0000001E-02  0.2395210    
  5.6249999E-02  0.2542190    
  6.2500000E-02  0.2677060    
  6.8750001E-02  0.2800970    
  7.5000003E-02  0.2914880    
  8.7499999E-02  0.3115700    
  0.1000000      0.3284680    
  0.1125000      0.3425910    
  0.1250000      0.3542820    
  0.1375000      0.3638360    
  0.1500000      0.3715140    
  0.1625000      0.3775500    
  0.1750000      0.3821500    
  0.1875000      0.3855000    
  0.2000000      0.3877640    
  0.2125000      0.3890890    
  0.2250000      0.3896050    
  0.2375000      0.3894260    
  0.2500000      0.3886530    
  0.3125000      0.3843670    
  0.3750000      0.3756500    
  0.4375000      0.3625640    
  0.5000000      0.3468130    
  0.5625000      0.3305190    
  0.6250000      0.3164040    
  0.6875000      0.3040220    
  0.7500000      0.2930170    
  0.8750000      0.2741320    
   1.000000      0.2584270    
   1.125000      0.2450280    
   1.250000      0.2333860    
   1.375000      0.2231360    
   1.500000      0.2140080    
   1.625000      0.2058210    
   1.750000      0.1984110    
   1.875000      0.1916500    
   2.000000      0.1854520    
   2.125000      0.1797400    
   2.250000      0.1744650    
   2.375000      0.1695630    
   2.500000      0.1649980    
   3.125000      0.1460860    
   3.750000      0.1317870    
   4.375000      0.1205110    
   5.000000      0.1113350    
   5.625000      0.1036890    
   6.250000      9.7199798E-02
   6.875000      9.1603599E-02
   7.500000      8.6718000E-02
   8.750000      7.8599997E-02
   10.00000      7.2072797E-02
   11.25000      6.6696100E-02
   12.50000      6.2179100E-02
   13.75000      5.8320098E-02
   15.00000      5.4981299E-02
   16.25000      5.2058101E-02
   17.50000      4.9474500E-02
   18.75000      4.7173802E-02
   20.00000      4.5108698E-02
   21.25000      4.3243501E-02
   22.50000      4.1549500E-02
   23.75000      4.0004101E-02
   25.00000      3.8586900E-02
   31.25000      3.2942798E-02
   37.50000      2.8921200E-02
   43.75000      2.5898200E-02
   50.00000      2.3536300E-02
   56.25000      2.1636000E-02
   62.50000      2.0071801E-02
   68.75000      1.8759999E-02
   75.00000      1.7643200E-02
   87.50000      1.5840599E-02
   100.0000      1.4446700E-02
   112.5000      1.3335100E-02
   125.0000      1.2427100E-02
   137.5000      1.1670901E-02
   150.0000      1.1031101E-02
   162.5000      1.0482900E-02
   175.0000      1.0007500E-02
   187.5000      9.5914295E-03
   200.0000      9.2242807E-03
   212.5000      8.8979900E-03
   225.0000      8.6060204E-03
   237.5000      8.3433501E-03
   250.0000      8.1058498E-03
